image_url,korean_specifications
http://25412776.s21i.faiusr.com/2/ABUIABACGAAglcbEoQYo4OOS2wEwoAY4oAY!400x400.jpg," EQ053TJ（PAESD） 轮子直径： 75~100mm 轮子宽度： 40mm 胎面材质： 尼龙 胎面硬度： 80D±3 胎面颜色： 黑色 支架材质： 冲压型钢板 轮芯材质： 尼龙 产品负载： 300~350kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 电阻系数： 10∧7~10∧9 Ω   产品参数 尺寸图 资料下载 脚踩式水平调节轮： 荣获国家专利证书，并通过欧盟ROHS环保认证。产品脚踩控制，利用杠杆原理，使脚轮行走时脚杯收起，静止脚杯支撑结构，避免使用者像传统的调节轮那样，辛苦使用扳手去调节。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ☆ ☆ ☆ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 总高 (mm) 最低 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 3 "" 平板万向 EQ05318-75*40PAIPA010102 75 40 125 112 150 108X88 80X60/55 9 300 2.15 3.1 5 "" EQ05318-80*40PAIPA010102 80 40 128 114.5 150 108X88 80X60/55 9 350 2.25 4 "" EQ05318-100*40PAIPA010102 100 40 146 134 172.5 108X88 80X60/55 9 350 2.80 尺寸 安装方式 产品型号 轮径 (mm) 轮宽 (mm) 总高 (mm) 最低 (mm) 偏心距 (mm) 底板尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品重量（kg） 3"" 定向 EQ05308-75*40PAIPA010102 75 40 125 112 150 108X88 80X60/55 9 300 2.15 3.15 "" EQ05308-80*40PAIPA010102 80 40 128 114.5 150 108X88 80X60/55 9 350 2.25 4 "" EQ05308-100*40PAIPA010102 100 40 146 134 172.5 108X88 80X60/55 9 350 2.80 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/4/ABUIABAEGAAgn_eqvQYo9Ij14AEwoAY4oAY!400x400.png," EQ053TJ(ESD) 轮子直径： 75~100mm 轮子宽度： 40mm 胎面材质： 聚氨酯 JPY003 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯双轴承 产品负载： 300~350kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 脚踩式水平调节轮： 荣获国家专利证书，并通过欧盟ROHS环保认证。产品脚踩控制，利用杠杆原理，使脚轮行走时脚杯收起，静止脚杯支撑结构，避免使用者像传统的调节轮那样，辛苦使用扳手去调节。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ☆ ☆ ☆ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 总高 (mm) 最低 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 3 "" 平板万向 EQ05318-75*40 ALCPU010102(ESD) 75 40 125 112 150 108X88 80X60/55 9 300 2.15 3.1 5 "" EQ05318-80*40 ALCPU010102(ESD) 80 40 128 114.5 150 108X88 80X60/55 9 350 2.25 4 "" EQ05318-100*40 ALCPU010102(ESD) 100 40 146 134 172.5 108X88 80X60/55 9 350 2.80 尺寸 安装方式 产品型号 轮径 (mm) 轮宽 (mm) 总高 (mm) 最低 (mm) 偏心距 (mm) 底板尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品重量（kg） 3"" 平板 定向 EQ05308-75*40 ALCPU010102(ESD) 75 40 125 112 150 108X88 80X60/55 9 300 2.15 3.15 "" EQ05308-80*40 ALCPU010102(ESD) 80 40 128 114.5 150 108X88 80X60/55 9 350 2.25 4 "" EQ05308-100*40 PAIPA010102(ESD) 100 40 146 134 172.5 108X88 80X60/55 9 350 2.80 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg-NKVugYors-enAMwoAY4oAY!400x400.jpg," 60x20mm-B1 产品型号： AGV60X20B1ALCPU080103 轮子直径： 60mm 轮子宽度： 20mm 胎面材质： 聚氨酯 胎面硬度： 邵氏 80A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 30kgs 行走速度： 5.4 km/h 产品重量： 0.06kg   产品参数 尺寸图 资料下载 AGV聚氨酯驱动轮 聚氨酯胎面咬花,增大摩擦力,行驶不易打滑。铝合金轮毂，质量轻度强度高,AGV行驶更节能省力。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgmfXDoQYoneqWsAcwoAY4oAY!400x400.jpg," JQR092DX 轮子直径： 100mm 轮子宽度： 50x2mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯双轴承 产品负载： 750kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 平板定向双轮： 底板预留8个螺纹孔，方便底板驱动安装，底板平整度高，公差正负0.1,。底板与支架，卡扣加双面焊接结构，结构更牢固。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 螺纹孔 (mm) 载重 （kgs） 产品 重量 （kg） 4 "" 平板万向 JQR09200-100*50X2ALCPU010202 100 50X2 130 108 175X140 8-M8X1.25EQS 1000 JQR082/DX-PDF资料 下载 JQR082/DX-CAD图纸 下载 JQR082/DX-3D图纸 下载 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg3-rEugYon5XGywEwoAY4oAY!400x400.jpg, JQR023 产品型号： JQR02310-52X45ALCPU010102 轮子直径： 52mm 轮子宽度： 45mm 胎面材质： 聚氨酯 JPZK03/JPY001 胎面硬度： 邵氏93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯双轴承 产品负载： 60kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 0.6kg   产品参数 尺寸图 资料下载 轻型平板从动轮： 脚轮体型小节约内部空间，冲压钢板一体成型，产品坚实耐用。头部精密轴承， 转向平顺，静音。 表面镀锌（电泳）处理，抗锈耐腐能力更好。两侧螺杆螺母采用304不锈钢材料，不易生锈。 性能： 定制： 防腐蚀：★ ★ ★ ★ ☆ ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆ ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★ ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转半径(mm) 底板尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品重量 （kg） 2” 平板万向 JQR02310-52X45ALCPU010102 52 45 75 46 57x72 44x60 5.5 60 0.6 - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgyKeuuwYowKXOqgcwoAY4oAY!400x400.jpg," JQR049 产品型号： JQR04907-160*50CCPU070102 轮子直径： 160mm 轮子宽度： 40mm 胎面材质： 聚氨酯 胎面硬度： 邵氏93A±3 胎面颜色： 棕色 支架材质： 冲压型钢板 镀锌 轮芯材质： 45号钢 产品负载： 400kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 4kg   产品参数 尺寸图 资料下载 定向抱闸刹车从动轮： 结实的钢结构支架， 高承载 ，且拥有自动刹车功能，用时行走不用即停。制动距离短，400kg的货物仅需0.5米的刹车制动距离。头部平面轴承与深沟球限位轴承组合，既能承受垂直压力，又能抗扭力、抗冲击力。 性能： 定制： 防腐蚀 :    ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ：   ★ ★ ★ ★ ☆                                           ▶ 颜色可定制 精密   ：   ★ ★ ★ ★ ★                                           ▶ 胎面硬度可定制 耐磨   ：   ★ ★ ★ ★ ★ 防缠绕 :    ★ ★ ★ ☆ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 6 "" 定向 JQR04907-160*50CCPU070102 160 50 195 0 132.5X114 75X105 80X105 11 400 4 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgt7-bsQYo34W71wYwoAY4oAY!400x400.jpg," JQR060LC 轮子直径： 51mm 轮子宽度： 25mm 胎面材质： 聚氨酯 胎面硬度： 邵氏 93A±3 胎面颜色： 棕色 支架材质： 冲压型钢板 轮芯材质： 45号钢 产品负载： 300kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 平板万向从动轮： 头部双轴承，转向平顺，静音。轮片内置轴承，轮子转动更顺滑。胎面选用高端聚氨酯，内生热小，散热性能好。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ☆ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 2 "" 平板万向 JQR06010-51*25X2CCPU070202 51 25X2 78.5 49.5 80X80 63X63 8.5 300 1.18 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgn_nDoQYo3Ku5WjCgBjigBg!400x400.jpg," JQR063/B2 轮子直径： 76~127mm 轮子宽度： 60mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黄色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯四轴承 产品负载： 400~500kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 平板万向从动轮： 底板厚度10mm,结实耐用。头部双轴承，转向平顺，静音。单轮4轴承，轮子转动更顺滑。胎面选用高端聚氨酯，内生热小，散热性能好。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ☆ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 3 "" 平板万向 JQR06310-76*60ALCPU060102(FCR) 76 60 115.5 62 110X100 85X75 11 400 4 "" JQR06310-100*60ALCPU060102 (FCR) 100 60 138.5 80 110X100 85X75 11 450 5 "" JQR06310-127*60ALCPU060102 (FCR) 127 60 165.5 103 110X100 85X75 11 500 JQR063-PDF资料 下载 JQR063-CAD图纸 下载 JQR063-3D图纸 下载 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAghazdtAYovMf79gQwoAY4oAY!400x400.jpg," EQ035 轮子直径： 76~125mm 轮子宽度： 32mm 胎面材质： 聚氨酯 胎面硬度： 邵氏 80A±3 胎面颜色： 灰色 支架材质： 冲压型钢板 镀锌 轮芯材质： 塑料 产品负载： 60~100kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 高弹透明聚氨酯脚轮： 支架镀锌处理，防腐防锈经久耐用。稳固刹车系统，锁主轮子与头部转向。选用聚氨酯轮，行驶静音，耐磨损，地面不留痕。 性能： 定制： 防腐蚀 : ★ ★ ★ ★ ☆                                            ▶ 安装方式可定制 静音   ：★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ：★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ：★ ★ ★ ★ ★ 防缠绕 : ★ ★ ★ ☆ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 丝杆 尺寸 (mm) 载重 （kgs） 产品 重量 （kg） 3 ” 丝杆万向 EQ03562-76*32PPCPU000102 76 32 111 106.5 M8/∅28X40 60 4 "" EQ03562-100*32PPCPU000102 100 32 135 107 M8/ ∅28X40 80 5 "" EQ03562-125*32PPCPU000102 125 32 160 106.5 M8/ ∅28X40 100 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgt7rauQYok7jClQMwoAY4oAY!400x400.jpg, 250x40mm-B2 产品型号： AGV250x40B2ALCPU120104 轮子直径： 250mm 轮子宽度： 40mm 胎面材质： 聚氨酯 JPY001 胎面硬度： 邵氏 80A±3 胎面颜色： 黑色 产品负载： 450kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 2kg   产品参数 尺寸图 资料下载 AGV聚氨酯驱动轮 低硬度高承载，摩擦力大抓地力强。轮面聚氨酯材质，行驶静音耐磨损。铝合金 轮毂，质量轻强度高。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg6Jz0rwYo4KaroQUwoAY4oAY!400x400.jpg," SS053 轮子直径： 125mm 轮子宽度： 40mm 胎面材质： 聚氨酯 JPY003 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝合金 产品负载： 150kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 自动复位脚轮： 脚轮行走发生偏移，当车体离开地面，自动复位平行与底板。。复位系统核心配件全部采用304不锈钢，耐磨损、阻力小、防腐防锈。抗扭力强。采用耐高温聚氨酯，可耐高温100°C， 持续15~18小时。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转半径 (mm) 丝杆尺寸 (mm) 载重 （kgs） 产品重量 （kg） 5 "" 丝杆万向 SS05330-125*40ALCPU010102 125 40 156 108.5 M12X25 M16X25 M20X38 150 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAglbWdrQYo55vm1wcwoAY4oAY!400x400.jpg," JQR252 轮子直径： 65~100mm 轮子宽度： 23x2mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝合金 产品负载： 180~230kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 AGV二级避震从动轮： 二级避震从动轮，双弹簧一级避震，聚氨酯块二级避震。避震结构使轮子在凹凸地面，不因震动而损坏。 性能： 定制： 防腐蚀：★ ★ ★ ★ ☆                                             ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ★ 规格 ： 尺寸 安装方式 产品型号 轮径 (mm) 轮宽 (mm) 总高 (mm) 最低 (mm) 偏心距 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kgs） 2 .5"" 定向 JQR25200-65*25X2ALCPU020201 65 23X2 106 95 56 110X85 86X60 8.5 180 3 "" JQR25200-75*25X2ALCPU020201 75 23X2 116 105 62 110X85 86X60 8.5 200 4 "" JQR25200-100*25X2ALCPU020201 100 23X2 146 132 80 110X85 86X60 8.5 230 减震行程 ： 尺寸 初始 高度 50 (KGS) 100 (KGS) 150 (KGS) 180 (KGS) 200 (KGS) 230 (KGS) 限位 高度 2 .5"" 106 98.5 97.5 96.6 96 / / 95 3 "" 116 110.5 109.4 108.6 / 108 / 105 4 "" 146 136.5 135.8 134.7 / 133.1 132.7 132 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg-ZLEoQYomqPSvQEwoAY4oAY!400x400.jpg," ME26310 轮子直径： 125~200mm 轮子宽度： 40mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 烤漆 轮芯材质： 铝芯双轴承 产品负载： 350~500kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 重载减震脚轮系列： 高品质脚轮，支架白色烤漆，头部内置平面压力轴承与圆锥滚子轴承，抗扭力、抗冲击。双弹簧减震行驶平顺。产品高度与弹簧预紧力可调节，根据自身需要达到最佳效果。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转半径 (mm) 底板尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品重量 （kg） 5 "" 平板万向 ME 26310-125*40ALCPU010101 125 40 205 117 95x95 70x70 11 350 6 "" ME 26310-160*40ALCPU010101 160 40 230 130 95x95 70x70 11 400 5.38 8 "" ME 26310-200*40ALCPU010101 200 40 282 155 95x95 70x70 11 450 JQR163-PDF资料 下载 JQR163-CAD图纸 下载 JQR163-3D图纸 下载 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg58POoQYo9qzzqQUwoAY4oAY!400x400.jpg," 152x42mm-B1 产品型号： AGV152X42B1ALCPU110302 轮子直径： 152mm 轮子宽度： 42mm 胎面材质： 聚氨酯 胎面硬度： 邵氏 85A±3 胎面颜色： 白色 轮芯材质： 铝合金 产品负载： 350kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 无痕聚氨酯驱动轮 添加抗静电剂,导电系数10^7~10^9 Ω，聚氨酯包胶轮，耐磨损行驶静音，地面不留痕。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED"
